image_path,calories,fat,carbs,protein,name
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562611680.jpg,127.691006640625,7.5827335937500004,9.677740234375,6.2609515625,"cilantro, garlic, olive oil, pepperoni pizza, lemon juice, onions, vinegar, blueberries, salt, caesar salad, steak, kale, jalapenos, spinach (raw), mustard, white rice, radishes, pineapple"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562611824.jpg,176.66623211009173,11.00814128440367,15.36380733944954,5.442705504587156,"salt, chickpeas, olive oil, mustard greens, parsley, vinegar, arugula, pepper"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562611853.jpg,109.96460452674899,6.497980658436214,10.657518518518518,3.732555144032922,"salt, broccoli, chickpeas, parsley, mustard greens, olive oil, arugula, vinegar, pepper"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562611878.jpg,92.24906495176849,5.357588424437298,9.06058231511254,3.110549196141479,"chickpeas, parsley, salt, broccoli, olive oil, mustard greens, squash, arugula, vinegar, pepper"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562613010.jpg,70.524996875,0.475,1.325,14.725,"mixed greens, cod"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562613045.jpg,80.24734299516908,0.866183574879227,8.833815942028986,10.402897584541062,"corn, mixed greens, cod"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562613285.jpg,133.029175,9.241378571428571,11.505571428571429,2.531565476190476,"figs, apple, arugula, lemon juice, olive oil, mustard greens, salt, goat cheese"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562613340.jpg,184.86194126984128,12.209615873015874,7.439701587301586,12.008507407407407,"apple, steak, arugula, onions, lemon juice, olive oil, garlic, mustard greens, cilantro, salt, pineapple, white rice, kale, jalapenos, vinegar, goat cheese, figs"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562613376.jpg,139.31232134831458,9.017385767790262,6.246091760299625,8.759759925093634,"salt, garlic, mustard greens, kale, jalapenos, arugula, figs, goat cheese, cilantro, vinegar, onions, olive oil, lemon juice, steak, squash, apple, white rice, pineapple"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562613403.jpg,126.57249809523809,8.074433968253969,6.334956825396825,7.78173365079365,"vinegar, steak, squash, jalapenos, lemon juice, mustard greens, cilantro, pineapple, white rice, apple, kale, arugula, broccoli, olive oil, onions, goat cheese, garlic, salt, figs"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562613867.jpg,147.16851754385965,9.836152631578948,13.766763157894738,3.211661403508772,"salt, bulgur, parsley, cranberries, shallots, mustard greens, olive oil, arugula, lemon juice, apple, garlic"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562613898.jpg,74.46669567901235,3.720127777777778,9.380898148148148,2.685584567901235,"shallots, salt, bulgur, lemon juice, mustard greens, olive oil, garlic, cranberries, broccoli, arugula, parsley, apple"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562613918.jpg,64.5700425120773,3.1901797101449274,8.070678743961352,2.2947603864734303,"apple, shallots, bulgur, salt, lemon juice, cranberries, mustard greens, olive oil, parsley, arugula, broccoli, squash, garlic"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562613974.jpg,110.98578293333334,5.323524533333333,5.480310666666667,10.461105333333334,"thyme, brown rice, arugula, basil, olive oil, mustard greens, cranberries, chicken thighs, vinegar, salt, apple, garlic, shallots, radishes, squash, parsley, lemon juice, bulgur, broccoli"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562614088.jpg,34.999998507462685,0.4,7.000000000000001,2.4,broccoli
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562614121.jpg,79.67258580645161,6.09464,5.623248387096774,2.190482580645161,"broccoli, salt, olive oil, mustard, onions, cranberries, vinegar, spinach (raw), apple"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562614158.jpg,150.80786411960133,10.212500996677742,4.926599003322258,10.630146179401994,"apple, white rice, vinegar, lemon juice, cranberries, olive oil, kale, pineapple, jalapenos, spinach (raw), steak, mustard, onions, salt, cilantro, garlic, broccoli"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562614895.jpg,34.99999932432433,0.4,6.999999999999999,2.4,broccoli
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562614952.jpg,136.00645607940444,7.087619851116625,4.565282878411911,13.598940446650124,"radishes, pineapple, vinegar, lemon juice, parsley, kale, garlic, broccoli, white rice, jalapenos, chicken thighs, brown rice, steak, arugula, basil, olive oil, thyme, onions, cilantro, salt"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562614980.jpg,116.73114577319588,5.940022474226804,4.351359175257732,11.823862680412372,"pineapple, chicken thighs, vinegar, mushroom, onions, lemon juice, basil, olive oil, jalapenos, kale, salt, radishes, white rice, brown rice, arugula, parsley, steak, thyme, cilantro, garlic, broccoli"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562615070.jpg,28.942045999999998,1.282368,3.353884,0.8877920000000001,"squash, olive oil, salt"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562615103.jpg,85.71685818181818,5.623647272727272,7.800259090909091,1.7843954545454546,"apple, salt, figs, lemon juice, mustard greens, olive oil, squash, arugula, goat cheese"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562615128.jpg,162.93783975409838,10.544608196721311,5.815931557377049,11.562918852459017,"apple, white rice, vinegar, squash, mustard greens, garlic, goat cheese, salt, pineapple, kale, jalapenos, steak, lemon juice, olive oil, onions, arugula, cilantro, figs"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562615153.jpg,163.7071409090909,10.163891958041958,5.297932867132866,12.878766083916085,"goat cheese, thyme, garlic, parsley, lemon juice, jalapenos, vinegar, white rice, apple, radishes, salt, cilantro, chicken thighs, arugula, onions, olive oil, mustard greens, steak, kale, squash, brown rice, basil, pineapple, figs"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562615283.jpg,226.32816025641029,14.584205128205127,4.18700641025641,19.590064102564103,"pineapple, white rice, lemon juice, jalapenos, steak, vinegar, kale, onions, garlic, cilantro, salt"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562615324.jpg,189.9382198529412,11.264469852941177,10.077843382352942,12.131065441176471,"pineapple, garlic, roasted potatoes, onions, salt, lemon juice, kale, vinegar, jalapenos, steak, white rice, cilantro"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562615360.jpg,173.55078272251308,10.681905235602095,10.488967539267016,9.366811518324607,"pineapple, steak, onions, kale, olive oil, garlic, cilantro, salt, white rice, apple, jalapenos, vinegar, lemon juice, arugula, mustard greens, goat cheese, roasted potatoes, figs"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562615388.jpg,131.9348120879121,7.593567032967033,9.440999999999999,7.274216117216118,"apple, steak, vinegar, arugula, onions, kale, lemon juice, mustard greens, garlic, roasted potatoes, salt, figs, goat cheese, pineapple, white rice, jalapenos, olive oil, cilantro, broccoli"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562617370.jpg,281.99998363636365,12.0,32.0,12.0,pepperoni pizza
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562617395.jpg,148.7199952,6.456,16.4880008,7.072000000000001,"caesar salad, pepperoni pizza"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562617416.jpg,119.61309345238095,4.905952380952382,14.059524404761902,5.876190476190476,"broccoli, pepperoni pizza, caesar salad"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562617446.jpg,125.51293189655172,5.428448275862069,15.14655129310345,4.834482758620689,"broccoli, roasted potatoes, caesar salad, pepperoni pizza"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562617470.jpg,137.34176479750778,6.128154828660437,11.5815753894081,9.184314953271027,"arugula, brown rice, lemon juice, parsley, pepperoni pizza, garlic, roasted potatoes, radishes, chicken thighs, vinegar, basil, olive oil, thyme, salt, caesar salad, broccoli"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562617492.jpg,149.74739946380697,7.307014745308312,10.550697855227883,10.634984182305631,"radishes, brown rice, vinegar, kale, onions, cilantro, roasted potatoes, garlic, caesar salad, pineapple, steak, arugula, pepperoni pizza, jalapenos, chicken thighs, white rice, thyme, olive oil, parsley, lemon juice, basil, broccoli, salt"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562617703.jpg,163.30000454545456,5.9,24.50000090909091,4.1,frozen yogurt
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562617939.jpg,176.66625939849624,11.00813984962406,15.363806766917293,5.442705263157895,"chickpeas, salt, mustard greens, olive oil, parsley, vinegar, arugula, pepper"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562618000.jpg,153.1236375,8.058924330357142,6.8797861607142865,13.20528482142857,"vinegar, olive oil, garlic, mustard greens, pepper, salt, radishes, lemon juice, thyme, brown rice, parsley, basil, arugula, chicken thighs, chickpeas, broccoli"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562686492.jpg,160.0,10.0,3.0,14.000000000000002,chicken apple sausage
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562686520.jpg,153.30972566371682,10.55752256637168,2.2194690265486727,11.76991150442478,"chicken apple sausage, scrambled eggs"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562686548.jpg,147.6764242857143,8.559999642857143,7.461428571428572,9.808571785714285,"scrambled eggs, yam, chicken apple sausage"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562686577.jpg,104.81430602636537,4.6555553672316385,10.552165348399246,5.503013370998118,"chicken apple sausage, berries, scrambled eggs, yam"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562686664.jpg,56.9999985645933,0.3,14.000000000000002,0.7000000000000001,berries
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562687246.jpg,189.215737704918,19.507877049180326,3.798788524590164,0.9854540983606558,"bell peppers, garlic, salt, cucumbers, olive oil, mustard, vinegar, radishes"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562687274.jpg,114.19972056737589,8.609790780141845,9.586709929078014,0.8234943262411347,"garlic, bell peppers, salt, cucumbers, mustard, olive oil, vinegar, radishes, berries"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562687299.jpg,92.25592295918366,6.221839795918367,9.422071428571428,0.7327178571428571,"berries, bell peppers, salt, mustard, cucumbers, garlic, olive oil, vinegar, radishes, honeydew melons"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562687527.jpg,96.7721919047619,6.473716666666666,8.993933333333334,1.6172038095238095,"radishes, berries, chicken apple sausage, vinegar, garlic, cucumbers, olive oil, bell peppers, mustard, salt, honeydew melons"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562687554.jpg,145.67067437722417,8.45117615658363,14.98372099644128,3.2046715302491107,"berries, salt, mustard, cucumbers, olive oil, waffles, chicken apple sausage, vinegar, honeydew melons, radishes, garlic, bell peppers"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562688382.jpg,159.99999718309857,10.0,3.0,13.999999999999998,chicken apple sausage
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562688482.jpg,114.47336745562131,4.98106449704142,11.698224852071005,6.428402366863906,"roasted potatoes, chicken apple sausage, grapes"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562688524.jpg,88.99172933884297,3.5388429752066117,10.461983884297519,4.670247933884298,"chicken apple sausage, grapes, roasted potatoes, watermelon"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562688552.jpg,77.57237072368422,2.8782894736842106,9.959869078947369,3.860526315789474,"grapes, roasted potatoes, watermelon, strawberries, chicken apple sausage"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562689519.jpg,98.00000520231214,4.300000000000001,3.3999999999999995,11.000000578034681,cottage cheese
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562689548.jpg,81.10112696629214,2.8213483146067415,6.779774906367041,7.303370786516854,"pineapple, cottage cheese"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562689601.jpg,55.707313513513526,2.8292675675675674,6.829267567567568,2.3414621621621623,"broccoli, olive oil"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562689645.jpg,178.95366982248518,13.246644378698225,2.718834319526627,11.838071005917161,"bacon, olive oil, scrambled eggs, broccoli"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562690047.jpg,100.94460882352942,9.542275,3.697085294117647,1.3620985294117647,"mixed greens, onions, lime, lettuce, cucumbers, olive oil, vinegar, cherry tomatoes, pepper, salt"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562690074.jpg,253.27148461538465,20.777641346153846,2.9019403846153846,13.698295192307691,"mixed greens, onions, lettuce, lime, cucumbers, olive oil, vinegar, pepper, cherry tomatoes, bacon, salt"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562690112.jpg,206.86102995169082,15.414854589371982,2.950732850241546,13.84841884057971,"lettuce, lime, chicken apple sausage, mixed greens, olive oil, cucumbers, onions, vinegar, bacon, pepper, salt, cherry tomatoes"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562690144.jpg,182.41873700564972,13.58156581920904,2.389835310734463,12.250347457627118,"cherry tomatoes, lime, pepper, mixed greens, chicken apple sausage, olive oil, cucumbers, onions, scrambled eggs, vinegar, bacon, salt, lettuce"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562690886.jpg,55.707313513513526,2.8292675675675674,6.829267567567568,2.3414621621621623,"broccoli, olive oil"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562690917.jpg,56.60795655737705,1.0670729508196721,11.825268852459017,1.19782131147541,"broccoli, olive oil, berries"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562690950.jpg,53.99094752475248,0.6840737623762376,12.29050891089109,0.9214559405940594,"pineapple, broccoli, berries, olive oil"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562691000.jpg,93.58788080229226,5.029177077363897,7.787629512893983,4.745369627507164,"olive oil, pineapple, berries, broccoli, scrambled eggs"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562691032.jpg,101.12812096385542,5.310802168674699,9.41176530120482,4.324660240963856,"berries, olive oil, pineapple, scrambled eggs, roasted potatoes, broccoli"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562691064.jpg,110.83906407185628,4.776812175648703,12.928709580838325,4.389089820359281,"berries, fried rice, olive oil, pineapple, scrambled eggs, roasted potatoes, broccoli"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562691383.jpg,124.10000428571428,0.2,29.4,1.6,yam
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562691409.jpg,137.7987743902439,6.390243902439025,13.465853658536586,6.414634146341464,"yam, scrambled eggs"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562691441.jpg,113.73748793103448,5.346509913793103,11.52064698275862,5.220773706896551,"broccoli, scrambled eggs, olive oil, yam"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562691466.jpg,119.80186217228463,5.956517602996255,10.403708239700373,6.371608988764045,"olive oil, broccoli, yam, chicken apple sausage, scrambled eggs"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562691538.jpg,51.999997916666665,0.2,0.7000000000000001,10.0,egg whites
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562691566.jpg,53.8040935828877,1.479483422459893,3.6826919786096255,6.27311871657754,"broccoli, olive oil, egg whites"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562691613.jpg,71.22338866666666,0.9598779999999999,11.222544333333333,4.399910666666666,"olive oil, egg whites, broccoli, yam, sweet potato"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562691674.jpg,86.66134896551725,2.606494252873563,9.786969655172415,6.0879064367816085,"sweet potato, olive oil, broccoli, egg whites, yam, greek yogurt, chia seeds, chicken apple sausage, milk"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562691705.jpg,74.49041155234657,2.089575812274368,9.3172059566787,4.909096028880866,"chia seeds, yam, egg whites, milk, olive oil, greek yogurt, sweet potato, watermelon, broccoli, chicken apple sausage"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562691737.jpg,69.38241142857142,1.6746072857142857,10.08533157142857,3.9894848571428567,"chia seeds, broccoli, egg whites, yam, chicken apple sausage, sweet potato, watermelon, pineapple, greek yogurt, milk, olive oil"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562698100.jpg,28.94204819277108,1.2823674698795182,3.3538843373493976,0.8877927710843373,"squash, olive oil, salt"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562698132.jpg,71.96449550561798,6.814392696629214,4.021109550561797,7.9955977528089885,"corn, salt, artichokes, chive, snow peas, parsley, olive oil, lentils, squash, arugula, fish, pepper, garlic"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562698209.jpg,210.4689985185185,12.082724444444445,2.967865185185185,20.42888888888889,"millet, shallots, olive oil, onions, vinegar, beef, salt, bok choy, spinach (cooked)"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562698239.jpg,177.23180347826087,7.215946086956521,13.307225652173912,13.106087391304348,"beef, salt, olive oil, spinach (cooked), shallots, onions, vinegar, millet, bok choy, white rice"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562698276.jpg,141.55803257328992,5.506409120521171,11.72528338762215,10.420847231270358,"spinach (cooked), shallots, salt, onions, broccoli, olive oil, vinegar, white rice, beef, millet, bok choy"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562699570.jpg,111.00000000000001,0.9000000000000001,23.0,2.6,brown rice
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562699612.jpg,132.9611702702703,3.6105216216216216,21.164786486486488,3.7748094594594597,"brown rice, quinoa, olive oil"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562699652.jpg,128.32823786407766,5.416265048543689,16.888324271844663,3.465006796116505,"garlic, salt, cucumbers, olive oil, onions, mustard, spinach (raw), brown rice, sun dried tomatoes, quinoa, vinegar"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562699699.jpg,171.48052165898616,8.918460829493087,9.575271428571428,12.376908294930875,"bok choy, millet, vinegar, spinach (raw), shallots, onions, cucumbers, olive oil, garlic, mustard, salt, quinoa, sun dried tomatoes, beef, brown rice, spinach (cooked)"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562700496.jpg,25.0,0.3,5.0,1.8000000000000003,cauliflower
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562700568.jpg,77.63032264150944,6.865473899371069,5.236853144654089,7.409827044025158,"fish, pepper, arugula, lemon juice, parsley, snow peas, mixed greens, chive, salt, corn, cauliflower, apple, millet, lentils, vinegar, olive oil, onions, artichokes, garlic"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562700593.jpg,100.46195989583333,7.76218828125,4.846870833333333,9.647477604166667,"chive, apple, millet, cauliflower, pepper, vinegar, shallots, onions, snow peas, olive oil, lemon juice, mixed greens, artichokes, spinach (cooked), fish, corn, lentils, arugula, parsley, bok choy, garlic, salt, beef"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562700685.jpg,22.000000909090907,0.3,3.3000000000000003,3.1,mushroom
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562700718.jpg,129.1686411764706,6.99998,3.1111388235294117,12.953682745098039,"bok choy, spinach (cooked), salt, onions, olive oil, vinegar, mushroom, beef, shallots, millet"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562700760.jpg,88.5478552631579,4.387308373205742,3.8477045454545453,8.60427966507177,"beef, cauliflower, shallots, spinach (cooked), olive oil, onions, vinegar, mushroom, millet, bok choy, salt"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562700885.jpg,25.0,0.3,5.0,1.7999999999999998,cauliflower
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562700906.jpg,26.86448153153153,0.7646333333333334,4.221431531531531,1.3685504504504504,"olive oil, squash, salt, cauliflower"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562700931.jpg,52.639408653846154,3.248456730769231,5.209492307692308,1.4787121794871796,"apple, mixed greens, lemon juice, salt, onions, olive oil, squash, vinegar, parsley, cauliflower, millet"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562700957.jpg,67.67306061320755,5.467107547169811,5.049565566037736,4.84052429245283,"fish, chive, corn, squash, arugula, garlic, onions, parsley, olive oil, snow peas, mixed greens, artichokes, pepper, cauliflower, apple, millet, lentils, vinegar, lemon juice, salt"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562701956.jpg,18.0,0.2,3.9,0.9000000000000001,cherry tomatoes
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562702007.jpg,24.784069,0.8710680000000001,3.561408,0.892431,"cherry tomatoes, olive oil, squash, salt"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562702044.jpg,24.878005084745762,0.6226372881355933,4.18723615819209,1.2872491525423728,"olive oil, squash, salt, cherry tomatoes, cauliflower"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562702091.jpg,40.436789252336446,2.367753738317757,4.242893925233645,1.3262934579439252,"cherry tomatoes, cauliflower, squash, vinegar, parsley, cucumbers, olive oil, garlic, mixed greens, carrot, salt"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562702132.jpg,68.35261699164346,6.11589582172702,4.388766852367688,6.5282311977715874,"fish, cucumbers, olive oil, parsley, arugula, squash, lentils, corn, cherry tomatoes, chive, salt, garlic, mixed greens, artichokes, carrot, snow peas, vinegar, cauliflower, pepper"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562702355.jpg,69.57872222222223,5.880850505050505,3.508510101010101,1.6574464646464646,"bell peppers, lettuce, onions, cucumbers, vinaigrette, cherry tomatoes, feta cheese, olives"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562702379.jpg,44.441821585903085,2.733939207048458,4.349526431718061,1.737829074889868,"lettuce, cherry tomatoes, bell peppers, cucumbers, feta cheese, onions, olives, cauliflower, vinaigrette"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562702412.jpg,64.34714350877194,3.14570701754386,7.613568070175439,2.253523157894737,"cauliflower, bell peppers, quinoa, cucumbers, onions, lettuce, olive oil, feta cheese, cherry tomatoes, vinaigrette, olives"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562702441.jpg,56.38527277628032,2.462874663072776,7.610422371967656,1.8702269541778977,"bell peppers, lettuce, cauliflower, olive oil, cucumbers, onions, quinoa, cherry tomatoes, feta cheese, watermelon, vinaigrette, olives"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562702469.jpg,102.40648128544423,5.336100189035917,6.223798298676749,7.41326786389414,"vinaigrette, quinoa, cauliflower, vinegar, onions, lettuce, cherry tomatoes, beef, salt, watermelon, olives, millet, feta cheese, cucumbers, olive oil, spinach (cooked), bell peppers, shallots, bok choy"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562702813.jpg,69.57872033898306,5.880850847457627,3.508510169491526,1.6574474576271185,"cucumbers, feta cheese, onions, olives, vinaigrette, cherry tomatoes, lettuce, bell peppers"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562702853.jpg,161.28242071005917,9.917573964497041,3.1566112426035504,13.875547337278105,"spinach (cooked), olive oil, feta cheese, vinegar, cherry tomatoes, millet, bok choy, vinaigrette, beef, shallots, lettuce, bell peppers, olives, salt, onions, cucumbers"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562702892.jpg,135.41749142011835,10.782602958579881,3.8803325443786987,14.04055976331361,"vinaigrette, bok choy, millet, cherry tomatoes, fish, corn, feta cheese, garlic, onions, arugula, pepper, parsley, chive, lettuce, salt, beef, olives, vinegar, snow peas, cucumbers, olive oil, artichokes, spinach (cooked), bell peppers, shallots, lentils"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562703345.jpg,265.9999982758621,9.700000000000001,33.00000172413793,11.0,pizza
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562703382.jpg,140.59999655172413,4.060000689655173,21.600001379310342,4.82,"pizza, berries"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562703408.jpg,158.78018724489795,6.147545408163265,16.751842346938776,8.881496938775511,"onions, spinach (cooked), shallots, berries, salt, pizza, olive oil, vinegar, bok choy, millet, beef"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562703447.jpg,148.42711930501932,6.932656370656372,14.537080694980695,7.146916988416989,"salt, spinach (cooked), vinegar, millet, berries, beef, shallots, mixed greens, onions, olive oil, pizza, lemon juice, parsley, bok choy, apple"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562704528.jpg,265.89998571428566,9.4,33.5,11.200000000000001,cheese pizza
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562704564.jpg,235.50232903225807,10.871170967741936,16.75657177419355,16.261004032258064,"shallots, cheese pizza, spinach (cooked), olive oil, salt, vinegar, onions, millet, bok choy, beef"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562704616.jpg,149.19310375586855,6.864581690140844,11.156387323943662,9.8374558685446,"onions, vinegar, squash, bok choy, millet, beef, salt, cheese pizza, spinach (cooked), shallots, olive oil"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562704640.jpg,121.193204,5.384566909090909,9.768402181818182,8.025374545454547,"beef, salt, olive oil, shallots, spinach (cooked), onions, squash, vinegar, bok choy, millet, cauliflower, cheese pizza"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1562704665.jpg,97.20333558897244,4.363798997493734,8.068949122807018,6.525759649122807,"millet, spinach (cooked), cheese pizza, cauliflower, onions, caesar salad, olive oil, vinegar, squash, beef, salt, bok choy, shallots"
